Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_From_EUR,Price_To_EUR,WarehouseName,WarehouseCode,WarehouseGLN,WarehouseAddress,IsSameDayAvailable,IsNextDayAvailable,IsNormalDeliveryAvailable,Country_Of_Origin,CO2_Footprint_kg,Packaging_Type,Repairability_Score,Estimated_Lifespan_Years,Material_Recyclable_Pct,Eco_Label,Carbon_Neutral_Certified
PROD-2025-0323,Swift Personal Care Gadgets Toner,Beauty & Skincare,Personal Care Gadgets,95397,10779861,79.12,128.8,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,France,,Foam + Plastic,3,0.4,79,,FALSE
PROD-2025-0324,Zen Pet Apparel Carrier,Pet,Pet Apparel,39507,3911193,55.2,126.96,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,,Foam + Plastic,,4.8,,,FALSE
PROD-2025-0325,Luxe Fragrances Brush,Beauty & Skincare,Fragrances,27218,2789845,69,119.6,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,South Korea,13.46,Plastic,1,,,,FALSE
PROD-2025-0326,Premium Athleisure Jacket,Fashion,Athleisure,61596,4681296,35.88,103.96,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,9.3,Mixed Plastic+Cardboard,2,3,,,
PROD-2025-0327,Aura Baby Safety Gear Swaddle,Baby,Baby Safety Gear,12430,596640,23,65.32,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,China,29.67,Recyclable Cardboard,4,3,,,FALSE
PROD-2025-0328,Flex Organic Baby Clothing Swaddle,Baby,Organic Baby Clothing,90306,12055851,115.92,129.72,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,18.63,Minimal Packaging,5,,10,,FALSE
PROD-2025-0329,Pure Educational Toys Bib,Baby,Educational Toys,83952,10326096,69.92,156.4,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,Netherlands,26.76,Plastic,,,71,,FALSE
PROD-2025-0330,Organic Educational Toys Crib,Baby,Educational Toys,97869,6312550.5,48.76,69.92,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,11.06,,6,4.5,,,FALSE
PROD-2025-0331,Wireless Smart Home Devices Charger,Electronics,Smart Home Devices,46528,4140992,52.44,111.32,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,,Biodegradable,7,5,,,FALSE
PROD-2025-0332,Pro Home Gym Equipment Scale,Fitness,Home Gym Equipment,91013,6780468.5,36.8,100.28,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,78.02,Mixed Plastic+Cardboard,,,,,FALSE
PROD-2025-0333,Vital Solar Powered Gadgets Brush,Eco-Friendly,Solar Powered Gadgets,72179,3825487,19.32,78.2,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,Netherlands,17,,4,4.2,92,,
PROD-2025-0334,Premium Hair Care Tools Lipstick,Beauty & Skincare,Hair Care Tools,30195,830362.5,12.88,37.72,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,Germany,4.83,Recyclable Cardboard,2,,,,FALSE
PROD-2025-0335,Vital Portable Audio Charger,Electronics,Portable Audio,52938,6220215,75.44,140.76,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,,90.86,Minimal Packaging,9,4.3,,,FALSE
PROD-2025-0336,Nano Organic Makeup Oil,Beauty & Skincare,Organic Makeup,87301,10083265.5,70.84,141.68,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,7.51,Foam + Plastic,3,1.7,,,FALSE
PROD-2025-0337,Organic Korean Skincare Cleanser,Beauty & Skincare,Korean Skincare,41499,4917631.5,100.28,117.76,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,Recyclable Cardboard,,1.6,31,,FALSE
PROD-2025-0338,Nano Pet Grooming Tools Treats,Pet,Pet Grooming Tools,85210,3919660,17.48,67.16,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,,Plastic,3,1.5,,,FALSE
PROD-2025-0339,Ultra Stock Media Preset,Digital Goods,Stock Media,259558,42178175,126.96,172.04,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,,
PROD-2025-0340,Organic Home Office Decor Blender,Home & Garden,Home Office Decor,88276,4413800,15.64,76.36,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,,,Minimal Packaging,5,11.2,71,,FALSE
PROD-2025-0341,Vital Phone Accessories Charger,Electronics,Phone Accessories,216206,27782471,72.68,163.76,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Taiwan,242.86,Recyclable Cardboard,8,3.3,28,,FALSE
PROD-2025-0342,Pure Sustainable Apparel Belt,Fashion,Sustainable Apparel,33609,2033344.5,22.08,89.24,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,India,,Foam + Plastic,,,,,FALSE
PROD-2025-0343,Premium Pet Grooming Tools Carrier,Pet,Pet Grooming Tools,85154,10729404,103.96,127.88,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,,14.92,Biodegradable,,4.3,21,,
PROD-2025-0344,Luxe Organic Baby Clothing Crib,Baby,Organic Baby Clothing,35437,2002190.5,46.92,57.04,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,26.41,Minimal Packaging,,4,,,FALSE
PROD-2025-0345,Pro Hair Care Tools Perfume,Beauty & Skincare,Hair Care Tools,458819,19040988.5,20.24,56.12,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,South Korea,,,1,,,,
PROD-2025-0346,Glow Organic Makeup Oil,Beauty & Skincare,Organic Makeup,40384,3008608,24.84,112.24,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,5.41,Recyclable Cardboard,1,,,,
PROD-2025-0347,Wireless Smart Lighting Desk,Home & Garden,Smart Lighting,65648,9912848,133.4,144.44,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,Germany,165.31,Mixed Plastic+Cardboard,8,13.5,,,
PROD-2025-0348,Premium Activewear Scale,Fitness,Activewear,72167,2706262.5,9.2,59.8,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Germany,,Plastic,4,9,46,,
PROD-2025-0349,Flex Fragrances Toner,Beauty & Skincare,Fragrances,479657,56119869,83.72,131.56,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,9.26,,,1.6,,,FALSE
PROD-2025-0350,Premium Personal Care Gadgets Cleanser,Beauty & Skincare,Personal Care Gadgets,38695,6520107.5,123.28,186.76,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,South Korea,12.3,Biodegradable,3,0.6,14,,FALSE
PROD-2025-0351,Luxe Baby Safety Gear Toy,Baby,Baby Safety Gear,97000,4268000,23.92,57.04,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,18.75,Mixed Plastic+Cardboard,3,3.6,,,FALSE
PROD-2025-0352,Zen Smart Baby Monitors Bottle,Baby,Smart Baby Monitors,10968,614208,13.8,89.24,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,Germany,7.48,Plastic,6,,60,,FALSE
PROD-2025-0353,Smart Home Gym Equipment Mat,Fitness,Home Gym Equipment,47053,1223378,14.72,33.12,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,China,96.95,,5,,,,FALSE
PROD-2025-0354,Sustainable Wearable Tech Projector,Electronics,Wearable Tech,39639,3349495.5,54.28,101.2,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,,9,8.7,,,
PROD-2025-0355,Vital Smart Fitness Trackers Gloves,Fitness,Smart Fitness Trackers,85926,6014820,21.16,107.64,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,China,99.07,,6,11,59,,FALSE
PROD-2025-0356,Eco Indoor Plants Accessories Mug,Home & Garden,Indoor Plants Accessories,52977,6224797.5,92,124.2,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,,148.87,Plastic,6,,77,,FALSE
PROD-2025-0357,Wireless Reusable Packaging Brush,Eco-Friendly,Reusable Packaging,90280,16114980,123.28,205.16,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,USA,21.16,Biodegradable,,7.3,83,Fair Trade,
PROD-2025-0358,Ultra Digital Planners Bundle,Digital Goods,Digital Planners,92192,8850432,53.36,123.28,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0359,Aura Sustainable Apparel Sunglasses,Fashion,Sustainable Apparel,50155,5692592.5,62.56,146.28,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Bangladesh,,Biodegradable,5,,79,,
PROD-2025-0360,Wireless Smart Pet Feeders Treats,Pet,Smart Pet Feeders,19940,2352920,72.68,144.44,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,China,17.18,Recyclable Cardboard,,1.1,,,FALSE
PROD-2025-0361,Smart Smart Fitness Trackers Shorts,Fitness,Smart Fitness Trackers,35399,2955816.5,45.08,108.56,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,86.89,Recyclable Cardboard,,4.4,57,,FALSE
PROD-2025-0362,Smart Portable Audio Power Bank,Electronics,Portable Audio,96736,5610688,35.88,70.84,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,Japan,,Plastic,,8,53,,FALSE
PROD-2025-0363,Premium SaaS Subscriptions Software,Digital Goods,SaaS Subscriptions,492003,78720480,102.12,192.28,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Germany,0,Digital - No Packaging,,,,,
PROD-2025-0364,Minimalist Charging Solutions Earbuds,Electronics,Charging Solutions,34113,4059447,70.84,148.12,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,,98.15,Mixed Plastic+Cardboard,5,,,,FALSE
PROD-2025-0365,Luxe Eco-friendly Diapers Crib,Baby,Eco-friendly Diapers,45931,8405373,127.88,208.84,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,21.33,Mixed Plastic+Cardboard,1,,,,FALSE
PROD-2025-0366,Zen Organic Makeup Oil,Beauty & Skincare,Organic Makeup,69182,8267249,100.28,119.6,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,10.02,Foam + Plastic,1,,53,,FALSE
PROD-2025-0367,Glow Fragrances Mask,Beauty & Skincare,Fragrances,17111,829883.5,32.2,57.04,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,13.88,Plastic,3,,40,,TRUE
PROD-2025-0368,Swift Reusable Packaging Kit,Eco-Friendly,Reusable Packaging,81046,12156900,106.72,169.28,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,USA,20.19,,4,2.8,,,
PROD-2025-0369,Sustainable Activewear Shorts,Fitness,Activewear,59569,3663493.5,36.8,76.36,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,67.02,,,,,,TRUE
PROD-2025-0370,Premium Interactive Pet Toys Treats,Pet,Interactive Pet Toys,86878,6255216,21.16,111.32,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,2.33,Plastic,4,,50,,TRUE
PROD-2025-0371,Vital Activewear Band,Fitness,Activewear,97974,12785607,103.04,137.08,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,China,77.24,Plastic,6,5.7,,,FALSE
PROD-2025-0372,Pro Smart Fitness Trackers Gloves,Fitness,Smart Fitness Trackers,68762,8698393,74.52,158.24,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,,,Plastic,7,7.5,62,EU Ecolabel,FALSE
PROD-2025-0373,Ultra Smart Pet Feeders Leash,Pet,Smart Pet Feeders,56816,6505432,69,141.68,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,17.53,Biodegradable,,,67,,TRUE
PROD-2025-0374,Aura Korean Skincare Brush,Beauty & Skincare,Korean Skincare,14178,1268931,61.64,103.04,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,12.01,Recyclable Cardboard,1,,33,,FALSE
PROD-2025-0375,Portable Hair Care Tools Perfume,Beauty & Skincare,Hair Care Tools,87403,1616955.5,9.2,24.84,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,,8.42,Foam + Plastic,,,,,FALSE
PROD-2025-0376,Wireless Korean Skincare Perfume,Beauty & Skincare,Korean Skincare,30066,3728184,90.16,138,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,2.43,Mixed Plastic+Cardboard,2,,5,,FALSE
PROD-2025-0377,Aura Solar Powered Gadgets Brush,Eco-Friendly,Solar Powered Gadgets,54304,8362816,132.48,150.88,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Denmark,,,,3.9,,Cradle to Cradle,FALSE
PROD-2025-0378,Sustainable Home Gym Equipment Gloves,Fitness,Home Gym Equipment,54468,8333604,126.96,154.56,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,,Foam + Plastic,7,7.2,31,,
PROD-2025-0379,Sustainable Korean Skincare Brush,Beauty & Skincare,Korean Skincare,88743,11891562,109.48,137.08,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,France,1.13,Plastic,3,1.8,18,,
PROD-2025-0380,Glow Digital Planners Course,Digital Goods,Digital Planners,78899,8599991,77.28,123.28,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0381,Organic SaaS Subscriptions Course,Digital Goods,SaaS Subscriptions,39497,1876107.5,40.48,46.92,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0382,Smart Home Gym Equipment Shorts,Fitness,Home Gym Equipment,79438,4686842,48.76,59.8,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Germany,25.96,Mixed Plastic+Cardboard,4,,27,,
PROD-2025-0383,Wireless Smart Lighting Organizer,Home & Garden,Smart Lighting,38293,4748332,98.44,129.72,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,,,Recyclable Cardboard,,11.9,,,FALSE
PROD-2025-0384,Organic Indoor Plants Accessories Cleaner,Home & Garden,Indoor Plants Accessories,89219,14542697,110.4,189.52,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,,172.45,,5,8.2,64,,FALSE
PROD-2025-0385,Ergonomic Smart Fitness Trackers Tracker,Fitness,Smart Fitness Trackers,37193,2733685.5,64.4,70.84,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,,Recyclable Cardboard,3,9.6,59,,FALSE
PROD-2025-0386,Aura Home Gym Equipment Mat,Fitness,Home Gym Equipment,25226,4578519,138,195.96,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,,95.24,,,3.8,44,,FALSE
PROD-2025-0387,Portable Digital Planners Tool,Digital Goods,Digital Planners,56134,7381621,81.88,160.08,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0388,Portable Athleisure Dress,Fashion,Athleisure,92075,13627100,116.84,155.48,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Turkey,,Plastic,5,,,,FALSE
PROD-2025-0389,Luxe Organic Pet Food Bowl,Pet,Organic Pet Food,30463,807269.5,9.2,39.56,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,,Mixed Plastic+Cardboard,1,,10,,
PROD-2025-0390,Premium Accessories Belt,Fashion,Accessories,71318,8700796,108.56,115.92,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,Bangladesh,14.22,,5,3.8,33,,FALSE
PROD-2025-0391,Zen Smart Fitness Trackers Tracker,Fitness,Smart Fitness Trackers,19826,1298603,42.32,78.2,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",TRUE,TRUE,TRUE,China,83.81,Mixed Plastic+Cardboard,5,6.3,13,,FALSE
PROD-2025-0392,Ultra Smart Fitness Trackers Bottle,Fitness,Smart Fitness Trackers,20538,1109052,34.04,65.32,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,,,,,,,EU Ecolabel,FALSE
PROD-2025-0393,Zen Solar Powered Gadgets Wrap,Eco-Friendly,Solar Powered Gadgets,49991,6498830,94.76,144.44,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Netherlands,,,7,5.3,,Fair Trade,FALSE
PROD-2025-0394,Aura E-books Guide,Digital Goods,E-books,99960,9396240,77.28,95.68,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0395,Pure Smart Lighting Vacuum,Home & Garden,Smart Lighting,15396,2956032,137.08,216.2,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Poland,18.99,Mixed Plastic+Cardboard,,15.7,,,FALSE
PROD-2025-0396,Wireless Upcycled Fashion Brush,Eco-Friendly,Upcycled Fashion,70970,6919575,48.76,130.64,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,,Biodegradable,,,,,FALSE
PROD-2025-0397,Smart Baby Safety Gear Pacifier,Baby,Baby Safety Gear,196756,27742596,119.6,139.84,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,10.97,,5,,65,,FALSE
PROD-2025-0398,Vital Pet Apparel Collar,Pet,Pet Apparel,68123,6131070,47.84,117.76,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,,Recyclable Cardboard,1,,,,
PROD-2025-0399,Swift Baby Safety Gear Bib,Baby,Baby Safety Gear,108389,4660727,35.88,43.24,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,,9.78,,4,4.8,55,,FALSE
PROD-2025-0400,Ergonomic Smart Baby Monitors Bib,Baby,Smart Baby Monitors,22863,605869.5,16.56,32.2,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,,12.35,Plastic,4,1.4,61,,FALSE
PROD-2025-0401,Glow Portable Audio Earbuds,Electronics,Portable Audio,71156,6083838,57.96,99.36,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Japan,48.76,Foam + Plastic,5,,53,,FALSE
PROD-2025-0402,Eco Digital Planners Course,Digital Goods,Digital Planners,91608,8748564,70.84,104.88,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Germany,0,Digital - No Packaging,,,,Energy Star,
PROD-2025-0403,Smart Kitchen Gadgets Organizer,Home & Garden,Kitchen Gadgets,471850,80922275,116.84,198.72,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,168.57,Mixed Plastic+Cardboard,2,7.3,,,
PROD-2025-0404,Nano Menswear Sunglasses,Fashion,Menswear,55100,4049850,25.76,109.48,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,Mixed Plastic+Cardboard,5,3.3,38,,FALSE
PROD-2025-0405,Ergonomic Pet Grooming Tools Leash,Pet,Pet Grooming Tools,62495,4655877.5,54.28,82.8,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,,Minimal Packaging,,,,,FALSE
PROD-2025-0406,Smart Educational Toys Bottle,Baby,Educational Toys,331126,8443713,19.32,27.6,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,,,5,,,,FALSE
PROD-2025-0407,Minimalist Eco-friendly Diapers Stroller,Baby,Eco-friendly Diapers,20243,1811748.5,56.12,108.56,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,,Biodegradable,2,,,,
PROD-2025-0408,Zen Sustainable Apparel Dress,Fashion,Sustainable Apparel,26827,1542552.5,43.24,62.56,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,China,38.55,,1,,,,FALSE
PROD-2025-0409,Pro Solar Powered Gadgets Straws,Eco-Friendly,Solar Powered Gadgets,62536,10130832,126.04,172.04,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,,Biodegradable,,,84,,
PROD-2025-0410,Vital Baby Safety Gear Bottle,Baby,Baby Safety Gear,97963,11755560,89.24,131.56,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,,23.21,,,3.1,,,TRUE
PROD-2025-0411,Pure Sustainable Apparel Scarf,Fashion,Sustainable Apparel,99605,11753390,66.24,150.88,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Bangladesh,11.68,Recyclable Cardboard,3,2.4,,,FALSE
PROD-2025-0412,Wireless Organic Pet Food Leash,Pet,Organic Pet Food,63944,5754960,79.12,86.48,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,,,Foam + Plastic,1,4.7,65,,FALSE
PROD-2025-0413,Ergonomic Reusable Packaging Utensils,Eco-Friendly,Reusable Packaging,79967,6477327,35.88,113.16,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Netherlands,,,3,6.2,63,EU Ecolabel,FALSE
PROD-2025-0414,Pure SaaS Subscriptions Guide,Digital Goods,SaaS Subscriptions,147520,22791840,111.32,172.96,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0415,Minimalist SaaS Subscriptions Guide,Digital Goods,SaaS Subscriptions,440675,44728512.5,57.04,129.72,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,UK,0,Digital - No Packaging,,,,,
